"Date","SOUTHBANK.NS.Open","SOUTHBANK.NS.High","SOUTHBANK.NS.Low","SOUTHBANK.NS.Close","SOUTHBANK.NS.Volume","SOUTHBANK.NS.Adjusted"
2015-11-13,19.166,19.308,19.119,18.421,1062468,17.661467
2015-11-16,19.119,19.496,19.024,18.5116,3710992,17.748333
2015-11-17,19.402,19.449,19.26,18.5116,2712391,17.748333
2015-11-18,19.26,19.449,18.883,18.1947,2098909,17.444498
2015-11-19,19.119,19.355,18.883,18.24,3369734,17.487928
2015-11-20,19.072,19.308,18.883,18.1947,4396139,17.444498
2015-11-23,19.119,19.119,18.883,18.1495,4512120,17.401161
2015-11-24,18.883,18.93,18.741,18.1042,7821171,17.357731
2015-11-26,18.788,19.024,18.788,18.1042,10072523,17.357731
2015-11-27,18.883,19.213,18.836,18.1495,7432738,17.401161
2015-11-30,18.93,19.024,18.883,18.1042,3061401,17.357731
2015-12-01,18.93,20.063,18.93,19.009399,9805080,18.225605
2015-12-02,19.969,20.157,19.544,18.8284,5622667,18.052069
2015-12-03,19.496,19.638,19.119,18.421,3710193,17.661467
2015-12-04,19.072,19.355,19.024,18.285299,2506881,17.531361
2015-12-07,19.213,19.26,19.024,18.285299,2212605,17.531361
2015-12-08,18.977,19.119,18.788,18.059,1432375,17.314392
2015-12-09,18.599,18.741,18.222,17.5158,3355898,16.793591
2015-12-10,18.316,18.411,17.986,17.425301,4578249,16.706823
2015-12-11,18.175,18.222,17.797,17.244301,5882741,16.533285
2015-12-14,17.939,18.316,17.891,17.425301,6333552,16.706823
2015-12-15,18.363,18.363,18.128,17.425301,7411136,16.706823
2015-12-16,18.222,18.411,18.175,17.5158,6674343,16.793591
2015-12-17,18.411,18.505,18.175,17.4706,5252279,16.750254
2015-12-18,18.222,18.269,18.128,17.425301,4824234,16.706823
2015-12-21,18.175,18.411,18.175,17.5158,3432684,16.793591
2015-12-22,18.269,18.552,18.175,17.4706,3217044,16.750254
2015-12-23,18.269,18.505,18.128,17.696899,5598471,16.967222
2015-12-24,18.363,18.505,18.269,17.6516,2971121,16.92379
2015-12-28,18.316,18.788,18.316,17.696899,4924715,16.967222
2015-12-29,18.458,18.505,18.363,17.696899,5658871,16.967222
2015-12-30,18.411,18.505,18.411,17.696899,9200386,16.967222
2015-12-31,18.458,18.505,18.175,17.5158,3064720,16.793591
2016-01-01,18.222,18.599,18.222,17.787399,1949739,17.053991
2016-01-04,18.552,18.977,18.363,17.696899,3370967,16.967222
2016-01-05,18.505,18.93,18.411,18.059,3159811,17.314392
2016-01-06,18.977,19.213,18.411,18.1495,5146220,17.401161
2016-01-07,18.552,18.788,18.363,17.696899,6319794,16.967222
2016-01-08,18.552,18.741,18.411,17.696899,2030183,16.967222
2016-01-11,18.458,18.552,18.222,17.6516,4415355,16.92379
2016-01-12,18.458,18.552,18.08,17.3801,3836294,16.663485
2016-01-13,18.175,18.363,17.514,17.334801,7392652,16.620054
2016-01-14,17.939,18.175,17.703,17.3801,6461291,16.663485
2016-01-15,18.033,18.222,17.136,16.6106,6350758,15.925713
2016-01-18,17.278,17.608,16.9,16.3391,4129900,15.665407
2016-01-19,17.089,17.655,17.089,16.6106,3356342,15.925713
2016-01-20,17.183,17.514,16.57,16.248501,9733322,15.578544
2016-01-21,17.042,17.419,17.042,16.565399,3779089,15.882377
2016-01-22,17.467,17.655,17.278,16.655899,3842273,15.969145
2016-01-25,17.608,17.655,17.231,16.6106,2355228,15.925713
2016-01-27,17.372,17.608,17.183,16.746401,1820116,16.055916
2016-01-28,17.419,17.703,17.278,16.655899,9933573,15.969145
2016-01-29,17.278,17.514,17.278,16.701099,4052205,16.012482
2016-02-01,17.655,17.75,17.372,16.8822,5837479,16.186113
2016-02-02,17.561,18.128,17.514,17.244301,4394543,16.533285
2016-02-03,17.797,17.891,17.372,16.746401,3846281,16.055916
2016-02-04,17.467,17.655,17.042,16.4296,5461637,15.752176
2016-02-05,17.136,17.655,17.136,16.7917,1925198,16.099346
2016-02-08,17.655,17.939,17.419,16.7917,3287731,16.099346
2016-02-09,17.231,17.467,17.136,16.6106,1062742,15.925713
2016-02-10,17.089,17.325,16.995,16.3843,2782302,15.708744
2016-02-11,16.947,16.995,16.098,15.5244,5636700,14.884299
2016-02-12,16.286,16.995,15.862,16.067499,5561474,15.405005
2016-02-15,16.853,17.561,16.853,16.4748,2342306,15.795512
2016-02-16,17.419,17.419,16.381,15.7959,2972298,15.144605
2016-02-17,16.522,16.617,16.098,15.5244,5623087,14.884299
2016-02-18,16.334,16.57,15.956,15.5244,3111847,14.884299
2016-02-19,16.192,16.239,15.673,15.2528,4701723,14.623899
2016-02-22,16.003,16.145,15.909,15.3433,1945759,14.710667
2016-02-23,16.098,16.098,15.861,15.2528,2087619,14.623899
2016-02-24,15.862,16.003,15.767,15.1623,2094050,14.537129
2016-02-25,15.814,15.861,15.673,15.0718,3900670,14.450361
2016-02-26,15.861,15.956,15.578,15.0718,2889915,14.450361
2016-02-29,15.814,15.814,15.437,15.0718,2950179,14.450361
2016-03-01,15.72,15.956,15.673,15.2075,3547030,14.580466
2016-03-02,16.098,16.522,16.098,15.7507,6594097,15.101269
2016-03-03,16.522,16.806,16.334,16.067499,2520540,15.405005
2016-03-04,16.947,17.042,16.522,16.1127,3781872,15.448342
2016-03-08,16.947,16.947,16.522,15.977,2875570,15.318237
2016-03-09,16.664,16.806,16.334,16.0222,2293180,15.361574
2016-03-10,16.711,16.758,16.522,15.977,1804169,15.318237
2016-03-11,16.664,16.664,16.381,15.7507,2363024,15.101269
2016-03-14,16.475,16.522,16.334,15.7054,4231174,15.057837
2016-03-15,16.334,16.428,16.286,15.7054,1745883,15.057837
2016-03-16,16.334,16.381,16.145,15.5696,1266257,14.927636
2016-03-17,16.381,16.522,16.192,15.7054,3844228,15.057837
2016-03-18,16.381,16.853,16.286,15.977,7517698,15.318237
2016-03-21,16.806,16.947,16.617,16.1127,2943969,15.448342
2016-03-22,16.853,16.9,16.57,16.067499,2066127,15.405005
2016-03-23,16.711,16.9,16.617,16.067499,1718924,15.405005
2016-03-28,16.806,16.853,16.381,15.7507,2799907,15.101269
2016-03-29,16.428,16.522,16.145,15.5244,2922757,14.884299
2016-03-30,16.286,16.57,16.239,15.7959,2746404,15.144605
2016-03-31,16.57,16.758,16.381,15.977,3864898,15.318237
2016-04-01,16.57,17.278,16.57,16.4748,3438630,15.795512
2016-04-04,17.325,17.419,16.995,16.5201,2379561,15.838944
2016-04-05,17.183,17.231,16.475,15.8412,3708220,15.188037
2016-04-06,16.334,16.664,16.334,15.7959,1936969,15.144605
2016-04-07,16.57,16.57,16.334,15.7054,1056034,15.057837
2016-04-08,16.381,16.475,16.334,15.7054,1466668,15.057837
2016-04-11,16.428,16.57,16.286,15.7959,2268196,15.144605
2016-04-12,16.475,16.806,16.381,15.977,4148753,15.318237
2016-04-13,16.758,17.089,16.711,16.158001,3600214,15.491776
2016-04-18,16.617,16.995,16.617,16.158001,4083402,15.491776
2016-04-20,16.853,17.419,16.806,16.655899,5220406,15.969145
2016-04-21,17.467,17.655,17.183,16.5201,4285953,15.838944
2016-04-22,17.089,17.372,17.042,16.5201,4398738,15.838944
2016-04-25,17.278,17.325,16.995,16.3391,1830411,15.665407
2016-04-26,17.089,17.278,16.947,16.5201,4350016,15.838944
2016-04-27,17.183,17.325,17.136,16.5201,1297550,15.838944
2016-04-28,17.278,17.278,16.947,16.3843,5031758,15.708744
2016-04-29,17.089,17.467,16.947,16.5201,3664518,15.838944
2016-05-02,17.183,17.231,16.947,16.2938,1707408,15.621975
2016-05-03,16.995,17.278,16.853,16.2033,2954549,15.535208
2016-05-04,16.9,16.995,16.711,16.067499,3058473,15.405005
2016-05-05,16.947,16.995,16.617,16.067499,3783557,15.405005
2016-05-06,16.711,17.183,16.711,16.2938,3901643,15.621975
2016-05-09,17.042,17.231,16.995,16.3391,1888609,15.665407
2016-05-10,17.042,17.136,16.9,16.248501,2955846,15.578544
2016-05-11,16.9,17.278,16.758,16.2938,8806529,15.621975
2016-05-12,17.136,17.183,16.947,16.2938,6364435,15.621975
2016-05-13,16.995,17.75,16.947,16.8822,6550703,16.186113
2016-05-16,17.797,17.844,17.372,16.8822,2596733,16.186113
2016-05-17,17.703,17.797,17.278,16.655899,2510761,15.969145
2016-05-18,17.231,17.372,17.136,16.5201,1858664,15.838944
2016-05-19,17.231,17.467,16.995,16.3391,2740004,15.665407
2016-05-20,17.042,17.183,16.947,16.4296,3828938,15.752176
2016-05-23,17.231,17.278,16.995,16.3391,2469126,15.665407
2016-05-24,17.089,17.136,16.995,16.3843,1914248,15.708744
2016-05-25,17.183,17.325,17.136,16.5201,2156959,15.838944
2016-05-26,17.325,18.175,17.278,17.1085,23778642,16.403084
2016-05-27,17.891,18.269,17.75,17.3801,6359157,16.663485
2016-05-30,18.411,18.599,17.986,17.334801,5232421,16.620054
2016-05-31,18.128,18.175,17.797,17.244301,6957134,16.533285
2016-06-01,18.033,18.222,17.608,16.9727,3761866,16.272882
2016-06-02,17.844,19.449,17.561,17.289499,13661312,16.57662
2016-06-03,18.128,18.316,17.844,17.198999,5905898,16.489851
2016-06-06,18.033,18.647,17.844,17.7421,6412580,17.010559
2016-06-07,18.599,19.119,18.599,18.059,7030338,17.314392
2016-06-08,18.788,19.119,18.647,18.1495,4389019,17.401161
2016-06-09,18.93,19.449,18.836,18.466299,6412537,17.704899
2016-06-10,19.213,19.544,19.166,18.5116,5582058,17.748333
2016-06-13,19.213,19.449,18.977,18.556801,4522704,17.791668
2016-06-14,19.449,19.685,19.166,18.647301,3534245,17.878437
2016-06-15,19.496,19.685,19.213,18.556801,4622713,17.791668
2016-06-16,19.355,19.402,18.599,18.24,7101360,17.487928
2016-06-17,19.072,19.402,18.93,18.5116,4917317,17.748333
2016-06-20,18.977,19.402,18.788,18.466299,3536733,17.704899
2016-06-21,19.072,19.308,19.024,18.3305,2317419,17.574697
2016-06-22,19.024,19.166,18.788,18.1495,1858704,17.401161
2016-06-23,18.883,19.024,18.694,18.1042,2511315,17.357731
2016-06-24,18.505,18.599,18.033,17.7421,5289650,17.010559
2016-06-27,18.552,18.883,18.458,17.968399,3408362,17.227528
2016-06-28,18.788,19.024,18.741,18.1042,3627043,17.357731
2016-06-29,18.977,19.26,18.93,18.375799,3612038,17.61813
2016-06-30,18.231,18.369,17.818,17.696899,15818762,17.441809
2016-07-01,18.002,18.599,18.002,18.1042,5697210,17.843239
2016-07-04,18.369,18.92,18.369,18.5116,8997984,18.244766
2016-07-05,18.736,20.114,18.69,19.5525,20801494,19.270662
2016-07-07,20.022,20.757,19.976,20.095699,13511200,19.806032
2016-07-08,20.849,21.308,20.252,20.4125,35208362,20.118265
2016-07-11,21.032,21.4,20.803,20.6388,11700999,20.341303
2016-07-12,20.941,21.078,20.665,20.503,7764743,20.20746
2016-07-13,20.757,20.849,20.16,20.005199,7432475,19.716835
2016-07-14,20.206,20.895,20.16,20.4578,6636631,20.162912
2016-07-15,20.849,20.941,20.114,19.9146,6419542,19.627542
2016-07-18,20.114,20.39,19.425,19.3263,6264114,19.047722
2016-07-19,19.471,19.976,19.333,19.3715,7925595,19.092272
2016-07-20,19.609,19.93,19.517,19.507299,5695149,19.226112
2016-07-21,19.976,20.114,19.563,19.4168,4738262,19.136917
2016-07-22,19.609,19.793,19.104,19.3715,4722984,19.092272
2016-07-25,19.747,20.068,19.471,19.643101,5204782,19.359957
2016-07-26,19.93,20.206,19.425,19.3263,7607358,19.047722
2016-07-27,19.655,19.93,19.425,19.3715,4920390,19.092272
2016-07-28,19.563,19.93,19.425,19.235701,4834518,18.958429
2016-07-29,19.517,19.838,19.517,19.281,3162221,19.003075
2016-08-01,19.609,19.884,19.471,19.3715,2923443,19.092272
2016-08-02,19.517,19.838,19.517,19.3715,3040540,19.092272
2016-08-03,19.563,19.793,19.242,19.1,3704939,18.824684
2016-08-04,19.701,19.701,19.104,19.235701,3768695,18.958429
2016-08-05,19.747,19.884,19.609,19.462,3977767,19.181467
2016-08-08,19.747,19.884,19.701,19.507299,1619989,19.226112
2016-08-09,19.838,20.16,19.609,19.643101,4458451,19.359957
2016-08-10,19.93,19.976,19.471,19.281,1832003,19.003075
2016-08-11,19.471,19.793,19.196,19.3715,2942260,19.092272
2016-08-12,19.701,19.838,19.517,19.3263,2483537,19.047722
2016-08-16,19.563,19.747,19.471,19.4168,3050484,19.136917
2016-08-17,19.747,19.793,19.517,19.281,3453995,19.003075
2016-08-18,19.747,19.976,19.655,19.597799,3425167,19.315308
2016-08-19,19.93,20.803,19.793,20.186199,6143948,19.895227
2016-08-22,20.711,20.895,20.114,20.276699,8664854,19.984423
2016-08-23,20.481,20.803,20.298,20.322001,5217556,20.02907
2016-08-24,20.619,21.032,20.435,20.5483,5463504,20.252108
2016-08-25,20.665,20.941,20.39,20.186199,5868795,19.895227
2016-08-26,20.435,20.619,20.114,19.9599,2178052,19.67219
2016-08-29,20.252,20.527,20.114,20.1409,3577180,19.85058
2016-08-30,20.481,20.849,20.481,20.4578,3953828,20.162912
2016-08-31,20.665,20.987,20.573,20.367201,4547037,20.07362
2016-09-01,20.573,20.757,20.344,20.1409,3466766,19.85058
2016-09-02,20.481,20.665,20.206,20.231501,2249557,19.939875
2016-09-06,20.573,21.124,20.573,20.7293,5537642,20.430498
2016-09-07,21.354,22.869,21.032,21.996599,19528227,21.679531
2016-09-08,22.41,23.329,22.226,22.2682,11709922,21.947216
2016-09-09,22.594,22.961,21.997,21.906099,4969003,21.590336
2016-09-12,21.951,21.951,20.711,20.819901,6584020,20.519794
2016-09-14,21.078,21.905,21.032,21.4988,4654340,21.188908
2016-09-15,21.584,21.813,21.308,21.1367,2801810,20.832026
2016-09-16,21.446,22.502,21.4,21.363001,10810413,21.055065
2016-09-19,21.721,21.905,21.492,21.317699,4473912,21.010416
2016-09-20,21.721,21.721,21.308,21.0462,3157451,20.74283
2016-09-21,21.354,21.538,21.124,20.9104,4956316,20.60899
2016-09-22,21.446,21.767,21.17,21.0462,5471499,20.74283
2016-09-23,21.4,21.446,21.032,20.819901,4619688,20.519794
2016-09-26,21.078,21.078,20.298,20.276699,6649673,19.984423
2016-09-27,20.665,20.803,20.344,20.186199,3790066,19.895227
2016-09-28,20.481,21.078,20.481,20.5935,4890859,20.296656
2016-09-29,21.032,21.216,19.471,19.3715,13441061,19.092272
2016-09-30,19.793,20.481,19.563,19.7789,5730688,19.493799
2016-10-03,20.206,21.584,20.206,21.0009,9219596,20.698185
2016-10-04,21.584,22.043,21.262,21.5893,9702871,21.278103
2016-10-05,21.997,23.42,21.721,22.630301,30156271,22.304098
2016-10-06,23.145,23.42,22.456,22.4492,20264478,22.125607
2016-10-07,22.915,23.42,21.767,21.634501,31395027,21.322651
2016-10-10,22.089,22.318,21.675,21.408199,6016279,21.099613
2016-10-13,21.584,21.675,20.757,20.819901,9803211,20.519794
2016-10-14,21.262,21.813,21.17,21.408199,5090766,21.099613
2016-10-17,21.859,21.951,21.308,21.1367,4837156,20.832026
2016-10-18,21.538,21.859,21.492,21.4988,3914100,21.188908
2016-10-19,21.859,22.089,21.538,21.363001,6410764,21.055065
2016-10-20,21.767,22.089,21.721,21.5893,4724908,21.278103
2016-10-21,21.997,22.226,21.767,21.815599,6819219,21.501141
2016-10-24,22.089,22.456,22.043,22.041901,5659748,21.724178
2016-10-25,22.318,22.456,22.089,21.906099,3956529,21.590336
2016-10-26,22.181,22.226,21.859,21.7703,4081857,21.456493
2016-10-27,22.043,22.043,21.492,21.2724,4348035,20.965771
2016-10-28,21.584,21.951,21.538,21.4988,1678866,21.188908
2016-11-01,21.951,22.043,21.721,21.453501,2346453,21.14426
2016-11-02,21.538,21.629,21.078,20.865101,2792493,20.564342
2016-11-03,21.216,21.446,20.895,20.7293,4289115,20.430498
2016-11-04,21.032,21.078,20.481,20.367201,2976636,20.07362
2016-11-07,21.032,21.216,20.941,20.819901,2447770,20.519794
2016-11-08,21.4,21.4,20.895,20.774599,1872351,20.475145
2016-11-09,20.16,20.987,19.012,20.367201,11090909,20.07362
2016-11-10,21.032,22.364,21.032,21.634501,11798917,21.322651
2016-11-11,21.813,22.364,21.262,21.0914,7257552,20.78738
2016-11-15,21.4,21.584,20.573,20.4125,4716087,20.118265
2016-11-16,21.032,21.124,20.298,20.186199,5042315,19.895227
2016-11-17,20.573,20.757,20.435,20.276699,4521521,19.984423
2016-11-18,20.481,20.619,20.206,20.005199,5427289,19.716835
2016-11-21,20.573,20.619,19.104,18.9189,4632090,18.646194
2016-11-22,19.471,19.609,18.461,18.466299,8789915,18.200117
2016-11-23,19.104,19.104,18.599,18.6021,3894835,18.333961
2016-11-24,18.736,19.104,18.645,18.556801,6646690,18.289314
2016-11-25,18.92,19.517,18.828,19.145201,4978762,18.869234
2016-11-28,19.425,19.517,19.104,18.964199,2482695,18.690842
2016-11-29,19.333,19.517,19.287,19.054701,2074322,18.780039
2016-11-30,19.471,19.838,19.333,19.462,2091675,19.181467
2016-12-01,19.838,19.884,19.287,19.054701,2007294,18.780039
2016-12-02,19.379,19.563,19.104,19.054701,1839030,18.780039
2016-12-05,19.287,19.517,19.242,19.145201,1198949,18.869234
2016-12-06,19.609,19.701,19.425,19.235701,1167118,18.958429
2016-12-07,19.655,19.793,19.15,19.1905,2840845,18.913879
2016-12-08,19.609,19.793,19.609,19.4168,1566663,19.136917
2016-12-09,19.747,20.022,19.563,19.597799,1502001,19.315308
2016-12-12,19.793,19.884,19.609,19.507299,1438121,19.226112
2016-12-13,19.655,20.803,19.609,19.8694,8695839,19.582994
2016-12-14,20.114,20.665,19.425,19.235701,8964518,18.958429
2016-12-15,19.379,19.93,19.287,19.145201,8786774,18.869234
2016-12-16,19.563,19.563,18.782,18.9189,11068440,18.646194
2016-12-19,19.379,19.517,19.104,18.8736,3378918,18.601547
2016-12-20,19.287,19.287,18.782,18.556801,5031167,18.289314
2016-12-21,18.966,19.287,18.736,18.8284,5386292,18.556999
2016-12-22,19.517,19.517,18.736,18.556801,6056977,18.289314
2016-12-23,18.736,18.828,18.323,18.1495,7314533,17.887886
2016-12-26,18.461,18.461,17.037,17.1085,18478551,16.861891
2016-12-27,17.405,17.818,17.175,17.425301,10494630,17.174126
2016-12-28,17.726,17.91,17.451,17.244301,10142366,16.995733
2016-12-29,17.542,17.956,17.451,17.5611,6661845,17.307966
2016-12-30,17.818,18.139,17.818,17.7421,3885286,17.486357
2017-01-02,18.048,18.185,17.91,17.787399,2091243,17.531004
2017-01-03,18.139,18.369,18.002,18.0137,3096270,17.754044
2017-01-04,18.369,18.507,18.277,18.1042,1945132,17.843239
2017-01-05,18.461,18.828,18.415,18.466299,4738933,18.200117
2017-01-06,18.736,19.242,18.736,18.647301,5687550,18.378511
2017-01-09,19.012,19.425,18.966,19.009399,3869482,18.73539
2017-01-10,19.517,19.517,19.15,18.9189,3551832,18.646194
2017-01-11,19.333,20.068,19.242,19.462,18436659,19.181467
2017-01-12,20.022,20.068,19.471,19.281,7246343,19.003075
2017-01-13,19.609,19.747,19.242,19.281,5101147,19.003075
2017-01-16,19.609,19.747,19.379,19.3715,3604710,19.092272
2017-01-17,19.701,19.838,19.517,19.3263,2129628,19.047722
2017-01-18,19.701,19.701,19.425,19.235701,2012072,18.958429
2017-01-19,19.471,19.609,19.425,19.1905,2851508,18.913879
2017-01-20,19.471,19.701,19.242,19.009399,5538138,18.73539
2017-01-23,19.425,19.563,19.104,19.235701,5557594,18.958429
2017-01-24,19.609,19.747,19.242,19.235701,4968549,18.958429
2017-01-25,19.609,19.655,19.471,19.235701,3450989,18.958429
2017-01-27,19.655,19.93,19.609,19.3715,5621614,19.092272
2017-01-30,19.563,19.747,19.471,19.3263,3602476,19.047722
2017-01-31,19.563,19.563,19.104,18.8736,4966439,18.601547
2017-02-01,19.242,19.701,19.058,19.3263,6287620,19.047722
2017-02-02,19.655,20.39,19.471,19.8241,10758213,19.538347
2017-02-03,20.114,20.711,20.022,20.231501,13525611,19.939875
2017-02-06,20.573,20.895,20.344,20.231501,8558465,19.939875
2017-02-07,20.619,21.354,20.481,20.955601,20726681,20.653538
2017-02-08,21.492,21.584,21.032,21.0009,19491802,20.698185
2017-02-09,21.4,21.675,20.757,20.865101,16006325,20.564342
2017-02-10,21.216,21.354,20.941,20.774599,11133652,20.475145
2017-02-13,21.262,21.308,20.803,20.6388,10668118,20.341303
2017-02-14,20.941,21.124,20.803,20.6388,12265266,20.341303
2017-02-15,21.032,21.032,20.527,20.4125,20827033,20.118265
2017-02-16,20.039,20.445,19.988,19.9,20176751,19.613152
2017-02-17,20.242,20.495,20.14,20,12852726,19.711712
2017-02-20,20.394,21.206,20.293,20.700001,20089421,20.401623
2017-02-21,21.155,21.612,21.003,20.799999,16778044,20.500179
2017-02-22,21.307,21.307,20.648,20.450001,16860886,20.155226
2017-02-23,20.851,21.053,20.648,20.6,25852570,20.303062
2017-02-27,20.648,20.851,20.445,20.200001,5198337,19.908829
2017-02-28,20.597,21.307,20.546,20.85,11995614,20.549459
2017-03-01,21.307,21.612,21.104,20.85,10795230,20.549459
2017-03-02,21.206,21.307,20.597,20.35,8473381,20.056667
2017-03-03,20.597,20.8,20.394,20.299999,6678853,20.007387
2017-03-06,20.698,20.8,19.937,20.25,12095041,19.958107
2017-03-07,21.053,21.206,20.749,20.6,15837156,20.303062
2017-03-08,20.952,21.003,20.597,20.450001,6668761,20.155226
2017-03-09,20.648,20.749,20.495,20.25,3676100,19.958107
2017-03-10,20.698,20.851,20.394,20.15,4307807,19.859549
2017-03-14,21.053,21.053,20.445,20.200001,6907320,19.908829
2017-03-15,20.546,20.749,20.445,20.25,4228839,19.958107
2017-03-16,20.698,20.901,20.495,20.5,6675527,20.204504
2017-03-17,20.901,21.053,20.597,20.549999,4927024,20.253782
2017-03-20,20.8,20.851,20.648,20.450001,2425427,20.155226
2017-03-21,20.8,20.851,20.597,20.35,2668125,20.056667
2017-03-22,20.597,20.597,20.343,20.1,3391379,19.81027
2017-03-23,20.495,20.546,20.343,20.200001,2817649,19.908829
2017-03-24,20.495,20.8,20.445,20.25,7567061,19.958107
2017-03-27,20.546,20.749,20.293,20.200001,8264815,19.908829
2017-03-28,20.394,20.648,20.394,20.25,7365230,19.958107
2017-03-29,20.191,20.445,20.039,19.950001,12485594,19.662434
2017-03-30,20.242,20.698,20.14,20.25,15092104,19.958107
2017-03-31,20.698,21.916,20.546,21.35,38565412,21.042252
2017-04-03,21.865,22.068,21.764,21.549999,17387955,21.239368
2017-04-05,21.967,22.322,21.713,21.549999,19419091,21.239368
2017-04-06,21.865,22.017,21.358,21.450001,10151968,21.140812
2017-04-07,21.713,22.525,21.561,21.65,18332061,21.337927
2017-04-10,22.068,22.372,21.865,21.75,9073810,21.436485
2017-04-11,22.271,22.931,22.119,22.5,24677015,22.175674
2017-04-12,23.133,23.235,22.17,22.450001,21455702,22.126396
2017-04-13,22.88,23.083,22.677,22.5,12367168,22.175674
2017-04-17,22.88,22.981,22.525,22.5,11028181,22.175674
2017-04-18,23.133,23.59,22.575,22.35,20882667,22.027838
2017-04-19,22.728,22.931,22.423,22.299999,12205713,21.978558
2017-04-20,22.778,22.931,22.423,22.4,13756358,22.077116
2017-04-21,22.829,24.554,22.728,23.9,35820550,23.555494
2017-04-24,24.808,26.025,24.605,24.85,51895673,24.491802
2017-04-25,25.619,25.771,25.011,24.950001,23129502,24.590361
2017-04-26,25.366,25.67,23.894,24.15,27888966,23.801891
2017-04-27,24.858,25.315,24.655,24.6,23584939,24.245405
2017-04-28,25.011,26.33,24.706,25.700001,39979483,25.32955
2017-05-02,26.076,26.685,25.569,25.450001,29815287,25.083153
2017-05-03,26.025,26.482,25.467,25.6,21603983,25.230991
2017-05-04,26.127,26.482,25.974,25.950001,22174774,25.575947
2017-05-05,26.482,27.04,25.366,25.4,39774587,25.033873
2017-05-08,25.873,26.431,25.822,25.75,16442243,25.378828
2017-05-09,26.33,27.04,26.177,26.299999,26858360,25.9209
2017-05-10,26.735,26.989,26.38,26.15,15993872,25.773062
2017-05-11,26.685,26.786,26.177,26.049999,15549067,25.674503
2017-05-12,26.482,26.685,25.873,25.799999,15290880,25.428106
2017-05-15,26.431,27.496,24.554,24.65,89493851,24.294683
2017-05-16,25.163,25.771,25.112,25.299999,22212206,24.935314
2017-05-17,25.822,26.786,25.518,26.200001,36122560,25.822342
2017-05-18,26.228,27.243,26.127,26.15,37488238,25.773062
2017-05-19,26.837,27.395,26.025,26.25,35608104,25.871622
2017-05-22,27.141,27.141,25.924,25.75,20685956,25.378828
2017-05-23,26.177,26.837,25.112,25.6,34843577,25.230991
2017-05-24,26.127,26.482,25.416,25.25,28415649,24.886036
2017-05-25,25.924,26.431,25.619,25.700001,35121064,25.32955
2017-05-26,26.177,27.598,26.127,27,25480709,26.610811
2017-05-29,27.649,28.004,26.938,26.9,27423063,26.512251
2017-05-30,27.293,28.308,26.989,27.700001,21593392,27.30072
2017-05-31,28.41,28.968,28.105,28.15,27573164,27.744234
2017-06-01,28.612,29.018,28.308,28.450001,20450920,28.039909
2017-06-02,28.968,29.373,28.765,28.85,18597187,28.434145
2017-06-05,29.272,29.373,28.815,28.5,16711626,28.08919
2017-06-06,28.866,28.968,27.801,27.6,17869767,27.202162
2017-06-07,28.004,28.917,27.953,28.35,13599667,27.941351
2017-06-08,28.765,28.866,28.156,28,9148392,27.596395
2017-06-09,28.562,28.866,28.156,28.200001,9992978,27.793514
2017-06-12,28.511,28.714,28.207,27.950001,12074507,27.547117
2017-06-13,28.46,29.323,28.46,28.6,17519015,28.187748
2017-06-14,29.272,29.627,28.917,29.049999,18362440,28.63126
2017-06-15,29.424,29.83,29.272,29.25,12103467,28.828379
2017-06-16,29.526,30.134,29.475,29.5,18335824,29.074774
2017-06-19,30.084,30.337,29.982,29.65,9191886,29.222612
2017-06-20,30.134,30.287,29.678,29.35,10126966,28.926937
2017-06-21,29.881,30.185,29.729,29.5,8316570,29.074774
2017-06-22,29.982,30.185,29.12,28.85,10645961,28.434145
2017-06-23,29.475,29.627,28.207,28.049999,14869467,27.645674
2017-06-27,28.663,28.714,27.496,27.549999,17596227,27.152882
2017-06-28,27.801,28.105,27.395,27.5,9484606,27.103603
2017-06-29,28.105,28.46,27.953,27.75,9670877,27.35
2017-06-30,28.308,28.308,27.851,27.75,7860419,27.35
2017-07-03,27.9,27.9,27.45,27.75,6945195,27.75
2017-07-04,27.75,28,27.45,27.5,5906470,27.5
2017-07-05,27.6,27.95,27.5,27.700001,4000454,27.700001
2017-07-06,27.8,28.85,27.75,28.4,13845623,28.4
2017-07-07,28.5,28.6,28.1,28.200001,6409551,28.200001
2017-07-10,28.4,28.85,28.25,28.799999,4426472,28.799999
2017-07-11,29,29.1,27.2,27.700001,31484402,27.700001
2017-07-12,27.8,28.45,27.45,28.25,25957666,28.25
2017-07-13,28.4,28.65,28.25,28.4,15016113,28.4
2017-07-14,28.5,28.65,28,28.549999,9670395,28.549999
2017-07-17,28.5,28.85,28.35,28.5,9509790,28.5
2017-07-18,28.4,28.8,28.3,28.4,6405256,28.4
2017-07-19,28.55,28.7,28.35,28.5,7157616,28.5
2017-07-20,28.5,28.7,28.25,28.299999,8330311,28.299999
2017-07-21,28.35,28.8,28.3,28.700001,9688579,28.700001
2017-07-24,28.65,29.9,28.6,29.35,17859358,29.35
2017-07-25,29.55,29.75,29.2,29.6,12680790,29.6
2017-07-26,29.65,30.95,29.5,30.5,31365459,30.5
2017-07-27,31,32,29.6,30.9,58618504,30.9
2017-07-28,30.2,30.7,29.85,30.35,13351691,30.35
2017-07-31,30.6,30.7,30.05,30.15,9854533,30.15
2017-08-01,30.1,30.35,29.75,29.9,5423710,29.9
2017-08-02,30.2,30.2,29.45,29.85,7583681,29.85
