"Date","M&M.NS.Open","M&M.NS.High","M&M.NS.Low","M&M.NS.Close","M&M.NS.Volume","M&M.NS.Adjusted"
2014-05-12,550.5,569.875,550,564.875,1622008,523.128967
2014-05-13,570.5,588.650024,553.099976,561.450012,1580544,519.957153
2014-05-14,552.5,555.825012,536.875,542.724976,20408324,502.615967
2014-05-15,540,556.700012,539.75,552.275024,2112808,511.460236
2014-05-16,560,591.950012,551.200012,557.349976,3352052,516.160095
2014-05-19,569.950012,569.950012,538.400024,549.799988,2191014,509.16806
2014-05-20,550.5,576.125,538.150024,568.224976,2059554,526.231384
2014-05-21,563.5,581.650024,561.049988,575.150024,1792354,532.644653
2014-05-22,577.349976,586,562.775024,568.799988,1662910,526.763916
2014-05-23,566.5,582.950012,566.5,579.650024,1993708,536.812073
2014-05-26,586.950012,626.875,585,614.575012,4540298,569.156006
2014-05-27,620.075012,620.075012,586.875,599,1625424,554.732056
2014-05-28,600,603.5,578.049988,580.799988,2355502,537.877075
2014-05-29,582.5,592,582.174988,588.474976,2397058,544.984802
2014-05-30,594.5,639.349976,575,617.75,8431084,572.096313
2014-06-02,617.5,634.75,599,619.625,2156308,573.832764
2014-06-03,620.25,621,609.25,615.375,2081200,569.896912
2014-06-04,615.549988,624,601.5,609.924988,1699872,564.84967
2014-06-05,607.5,608.700012,596.125,601.349976,2174850,556.908386
2014-06-06,603.5,619.900024,597.625,616.400024,2537836,570.846191
2014-06-09,620,620,603.125,612,1975974,566.771362
2014-06-10,614.5,619.950012,602.25,616.575012,1705904,571.008179
2014-06-11,615,619.5,606,613.549988,1477054,568.206726
2014-06-12,608.700012,616.200012,602.650024,614.5,1023538,569.086548
2014-06-13,616,627.5,605.674988,614.424988,2271998,569.017029
2014-06-16,611.650024,614.349976,595,599,1937424,554.732056
2014-06-17,597.349976,597.349976,584.099976,590.474976,2469364,546.837036
2014-06-18,594.5,595.924988,575.5,580.150024,1851454,537.275146
2014-06-19,583,592.474976,579.575012,588.049988,1036362,544.591309
2014-06-20,588.075012,588.875,569,571.974976,1483562,529.704224
2014-06-23,574.75,584.450012,572,580.599976,1845248,537.691833
2014-06-24,580.25,591.5,580,583.525024,1069250,540.400635
2014-06-25,583.25,597.825012,579,589.724976,1138482,546.142456
2014-06-26,597.5,597.5,583.825012,587.950012,2526204,544.498718
2014-06-27,588,588.099976,574.974976,576.75,2033818,534.126404
2014-06-30,575.799988,581.5,571.974976,573.599976,2625272,531.209106
2014-07-01,575,598.950012,575,597.150024,1944486,553.018799
2014-07-02,599,614.174988,592.049988,609.875,2012020,564.803345
2014-07-03,609.825012,623.5,609.5,617.775024,1783056,572.119568
2014-07-04,617.5,617.5,604.75,615.025024,1067960,569.572815
2014-07-07,619.950012,623.400024,612.5,619.775024,1388010,573.971802
2014-07-08,625.5,626.075012,603.5,607.25,1443260,562.372314
2014-07-09,607.5,607.5,576,589.275024,2461348,545.725769
2014-07-10,585.549988,600.75,576,582.775024,2633406,539.706177
2014-07-11,582.200012,586.5,564.724976,582.174988,2129542,539.150391
2014-07-14,581.575012,589.424988,578.150024,583.474976,1823582,540.35437
2014-07-15,586.5,602.349976,586.5,600.150024,1600810,555.797058
2014-07-16,602,612.799988,599,611.025024,2541006,565.868347
2014-07-17,591.5,597.950012,583.299988,591.724976,5309172,560.37561
2014-07-18,589.400024,596.900024,586,591.825012,2962372,560.470337
2014-07-21,594,598.450012,591.5,594.325012,1454796,562.837891
2014-07-22,594.325012,597,586,589.75,1169902,558.505249
2014-07-23,592.5,600.825012,589.099976,597.375,2492700,565.726318
2014-07-24,597.150024,603.799988,593.650024,601.099976,1916146,569.253967
2014-07-25,601,611,601,605.299988,1636728,573.231445
2014-07-28,606,612.5,595.625,602.924988,1336960,570.9823
2014-07-30,604.349976,612.5,601.599976,610.849976,3184402,578.487366
2014-07-31,611,611.450012,594.25,600.825012,6176218,568.99353
2014-08-01,592.650024,595.900024,581,587.075012,2752838,555.971985
2014-08-04,583.5,599,583.5,592.75,3269214,561.346375
2014-08-05,593.474976,616.075012,593.474976,615.049988,3053002,582.464905
2014-08-06,619.849976,624.825012,615,620.575012,2703720,587.697144
2014-08-07,619.950012,629.5,612.875,624.700012,1180246,591.603638
2014-08-08,615,623.200012,600.875,614.674988,2483456,582.109741
2014-08-11,620,661.900024,618.599976,654.299988,4557070,619.635376
2014-08-12,657.5,660.575012,645.650024,655.049988,2807746,620.345642
2014-08-13,649.125,662.5,648.950012,658.125,2570182,623.257813
2014-08-14,658.125,667.5,655.825012,660.924988,1765326,625.909485
2014-08-18,659,665.75,655.025024,663.025024,3994764,627.898193
2014-08-19,662.974976,690,658.75,687.049988,2722190,650.65033
2014-08-20,687.049988,690.900024,677.299988,678.650024,1052734,642.695435
2014-08-21,676.5,690.5,676.5,688.150024,1613706,651.692078
2014-08-22,689.950012,699,681.799988,695.924988,1576730,659.055115
2014-08-25,695.299988,716.849976,690.174988,705.349976,1164162,667.980835
2014-08-26,699,703,693.5,699.799988,1209158,662.724854
2014-08-27,697,707.5,695.325012,697.950012,1059010,660.9729
2014-08-28,697.224976,707,693.025024,703.599976,3022632,666.323486
2014-09-01,705.025024,709.325012,696.5,701.674988,2157758,664.500488
2014-09-02,698.5,709.849976,695.125,697.799988,2369658,660.830811
2014-09-03,697.799988,711.200012,693,705.775024,2333062,668.383362
2014-09-04,705.849976,710.875,699.174988,705.375,1586892,668.004456
2014-09-05,703.150024,709.299988,698.125,704.099976,892526,666.797058
2014-09-08,709.5,709.950012,693.25,697.474976,2521044,660.523071
2014-09-09,697.474976,705.974976,697.474976,702,946316,664.808289
2014-09-10,699.549988,699.549988,689.049988,692.450012,1069184,655.764221
2014-09-11,690.5,693.474976,676.625,687.049988,2634266,650.65033
2014-09-12,685.575012,696.299988,683.25,694.625,1956754,657.823975
2014-09-15,688.5,691.549988,682.325012,684.974976,887168,648.685242
2014-09-16,685.025024,689.325012,680.299988,686.174988,2003856,649.821716
2014-09-17,689.900024,700,686.099976,690.049988,2595312,653.491394
2014-09-18,685.5,697.5,684,695.75,1932500,658.889404
2014-09-19,698,701,682.625,686.775024,2373404,650.389893
2014-09-22,686,688,676,686.174988,1692988,649.821716
2014-09-23,684,684,667.75,673.799988,2545074,638.102356
2014-09-24,673,683.349976,671.474976,678.625,1109336,642.671692
2014-09-25,680.5,684.75,664.200012,676.5,3655990,640.659302
2014-09-26,671.825012,699.974976,671.825012,696.724976,1792468,659.812805
2014-09-29,696.849976,699,687.900024,691.625,1236056,654.982971
2014-09-30,691.349976,695.424988,674.474976,680.400024,1927940,644.352661
2014-10-01,680,698,677.5,694.825012,1399690,658.013428
2014-10-07,697.5,699.950012,672.599976,678.200012,2572744,642.269226
2014-10-08,680.5,690.900024,678.224976,685.849976,1184080,649.513977
2014-10-09,688.5,692.950012,677.75,683.575012,1023944,647.359497
2014-10-10,680,681.650024,657.450012,658.700012,1232604,623.802368
2014-10-13,658.700012,659.25,631.049988,634.474976,2384870,600.860718
2014-10-14,642.5,642.5,632.549988,637.025024,1047968,603.275696
2014-10-15,637.025024,637.025024,637.025024,637.025024,0,603.275696
2014-10-16,637.5,639.625,605.174988,609.549988,2075760,577.256287
2014-10-17,611.5,634,611.5,626.875,1535146,593.663391
2014-10-20,637.299988,640.400024,624.200012,630.349976,1308326,596.954285
2014-10-21,630,630,611.049988,614.525024,2074688,581.967712
2014-10-22,622.5,632.5,615.150024,630.325012,2661394,596.930664
2014-10-27,636.450012,636.450012,619.900024,628.400024,1816036,595.107666
2014-10-28,628.400024,639.849976,626.150024,638.650024,1261392,604.814575
2014-10-29,644,656.974976,641.650024,649.174988,1781356,614.781921
2014-10-30,648.174988,651.025024,635.5,643.875,2277170,609.762756
2014-10-31,646.200012,661.5,641.875,653.099976,4043468,618.498962
2014-11-03,653,653,629.200012,633.775024,2741470,600.197876
2014-11-05,635.5,637.775024,622.075012,628.049988,2573752,594.776123
2014-11-07,620.299988,627.450012,615.125,619.549988,2729494,586.72644
2014-11-10,620.049988,625.474976,611.174988,615.450012,1817558,582.843689
2014-11-11,617.549988,633,616.325012,630.275024,2036522,596.883301
2014-11-12,634,636.200012,624.200012,626.799988,2298010,593.592346
2014-11-13,630.299988,631.599976,620,627.599976,1943662,594.349976
2014-11-14,625,629.700012,622.5,627.924988,891830,594.657776
2014-11-17,630,630,619.125,625.150024,1275834,592.029846
2014-11-18,625.549988,635.724976,625.549988,632.424988,2556372,598.919373
2014-11-19,632.5,634.5,620,622.5,2230532,589.520203
2014-11-20,625.049988,626.424988,611.5,613.950012,2922272,581.423157
2014-11-21,615.400024,625.674988,613.025024,623.349976,4689312,590.325195
2014-11-24,622.549988,628.5,614.650024,625.325012,3445088,592.195557
2014-11-25,625.325012,632.25,618.25,628.825012,2330848,595.510132
2014-11-26,629.450012,639,629.450012,636.875,1721898,603.133606
2014-11-27,641.25,650,637.525024,646.525024,2421828,612.2724
2014-11-28,647.5,663.950012,647.5,661.875,3399766,626.809143
2014-12-01,663.474976,669,643.349976,647.549988,2027214,613.243042
2014-12-02,643.049988,645,628.150024,632.275024,1139618,598.777344
2014-12-03,637.349976,647.200012,635.075012,643.375,1167678,609.289185
2014-12-04,648,649.424988,630.799988,632.549988,1569834,599.03772
2014-12-05,637.950012,649.900024,633.75,647.025024,1647748,612.745911
2014-12-08,652.25,652.5,621.900024,624.375,2116276,591.295837
2014-12-09,625.099976,636,618,632.825012,1878164,599.298218
2014-12-10,629,638.974976,626.625,633.25,1969950,599.700623
2014-12-11,635,641.5,629.424988,633.049988,882384,599.51123
2014-12-12,631.025024,633.075012,620.799988,625.700012,3716288,592.550659
2014-12-15,625.049988,630,617.5,626.150024,2213146,592.976868
2014-12-16,620.099976,622.5,606.275024,613.75,2114132,581.233765
2014-12-17,604.150024,614.400024,600,609.575012,2063130,577.279968
2014-12-18,617.5,618.5,603.025024,606.125,1778968,574.012695
2014-12-19,611,626,609.674988,611.125,1435300,578.747803
2014-12-22,612.700012,637.349976,612.700012,632.700012,939758,599.179871
2014-12-23,636.5,640.474976,626,634.224976,868296,600.624023
2014-12-24,633.25,641.900024,620.299988,625.974976,2831472,592.811035
2014-12-26,627.125,631.200012,617.5,627.650024,459322,594.3974
2014-12-29,627,635.674988,623.174988,625.799988,450752,592.645386
2014-12-30,626.200012,632.400024,625,628.875,667652,595.557434
2014-12-31,615.150024,622.400024,613.5,617.224976,1295788,584.524658
2015-01-01,619,621.900024,615.049988,618.525024,713338,585.755859
2015-01-02,615.125,621.849976,611.25,612.325012,1279856,579.884277
2015-01-05,610.049988,624,608.5,609.224976,1456708,576.948486
2015-01-06,607.5,612.174988,600.5,605.825012,2579114,573.728638
2015-01-07,606,615.700012,601.25,612.075012,2189814,579.647461
2015-01-08,615,623.375,615,618.799988,1672412,586.016235
2015-01-09,621.400024,623,612.599976,619.099976,1532294,586.300354
2015-01-12,617.150024,618.900024,608.5,616.5,897684,583.838074
2015-01-13,615,630.549988,615,624.400024,1478978,591.31958
2015-01-14,622.650024,631.25,612.224976,618.474976,2831716,585.708435
2015-01-15,629.5,647,626.700012,639.049988,2859036,605.193359
2015-01-16,638.5,656.424988,637.275024,652.299988,2131084,617.741394
2015-01-19,652.450012,667.5,648,666.099976,1362458,630.810242
2015-01-20,666.599976,669.5,657.650024,662.625,1838290,627.519409
2015-01-21,669,670,657.525024,662.525024,1391960,627.424683
2015-01-22,662.5,668.049988,657.5,664.974976,1815350,629.744873
2015-01-23,668,687.825012,665.650024,680.950012,4563196,644.873535
2015-01-27,679.825012,680,656.549988,662.224976,2382932,627.140564
2015-01-28,662.224976,667,651.5,658.150024,1659912,623.281494
2015-01-29,658.25,659.974976,641.200012,648.400024,2952528,614.048096
2015-01-30,650.5,650.950012,630,632.549988,1628740,599.03772
2015-02-02,632.650024,642.474976,616.799988,620.599976,1455970,587.720886
2015-02-03,621.049988,624.474976,596.049988,599.599976,4694416,567.833374
2015-02-04,601.450012,609.950012,600,605.474976,1828968,573.397217
2015-02-05,605.5,607.625,587.625,589.849976,4854858,558.599915
2015-02-06,588.549988,590.099976,571.5,574.875,4184102,544.418396
2015-02-09,566.5,567.200012,553.150024,556.700012,5283110,527.206299
2015-02-10,554.549988,576.375,551,570.099976,4016676,539.89624
2015-02-11,571.200012,576.375,561.5,566.700012,2159236,536.676514
2015-02-12,573.424988,577.200012,565.849976,567.224976,2265072,537.173584
2015-02-13,567,599.5,561.799988,596.275024,5989004,564.68457
2015-02-16,599.825012,614,588.299988,605.224976,4291626,573.1604
2015-02-18,606,621,604.025024,614.099976,3603180,581.565247
2015-02-19,618.5,629.474976,610.5,624.950012,2829468,591.840393
2015-02-20,628.349976,632.724976,621,626,1295648,592.834778
2015-02-23,627.924988,637.25,624.025024,630.625,2705104,597.214722
2015-02-24,630.5,634.5,622.674988,629.349976,1833458,596.007263
2015-02-25,630,640.599976,630,633.549988,1399182,599.984802
2015-02-26,633.5,634.974976,622.474976,624.799988,4445506,591.698303
2015-02-27,627.950012,644,625.075012,640.25,2313528,606.329773
2015-03-02,647.549988,654.400024,629.275024,639.075012,2758186,605.217102
2015-03-03,629,629,609.775024,615.825012,2632558,583.198792
2015-03-04,627.5,630.325012,602.599976,605.549988,2727706,573.468201
2015-03-05,609.5,616.775024,602,614.325012,1604900,581.778259
2015-03-09,612,614.400024,600.5,603.400024,1868972,571.432129
2015-03-10,605.099976,622.25,605.099976,614.125,1823950,581.588867
2015-03-11,612.349976,632.75,609.099976,630.150024,1966554,596.764954
2015-03-12,630.150024,630.625,616.625,620.575012,1995764,587.697144
2015-03-13,626.5,626.5,610.25,613.875,1215886,581.352112
2015-03-16,616,616,603.775024,609.875,1130904,577.564026
2015-03-17,612.625,619.125,602.875,616.125,5156560,583.48291
2015-03-18,615.025024,616.450012,605,607.75,1164304,575.551636
2015-03-19,614,615.924988,600.5,603.700012,1550130,571.716248
2015-03-20,602.5,602.5,577.200012,582.650024,3144054,551.781433
2015-03-23,586.224976,600,579.125,592.75,2470122,561.346375
2015-03-24,587.5,611.674988,587.099976,596.025024,2037534,564.447876
2015-03-25,596.025024,607.5,596.025024,605.174988,1495138,573.113037
2015-03-26,602.174988,611,583.424988,600.549988,5380628,568.733154
2015-03-27,601.599976,602.5,586.150024,594.25,1580906,562.766907
2015-03-30,599,606.200012,591.799988,600.150024,1381266,568.354248
2015-03-31,601.25,605,590,593.900024,1622908,562.435425
2015-04-01,594,604,589.075012,601.049988,1379942,569.206604
2015-04-06,597.900024,622.5,595.400024,621.325012,1813774,588.40741
2015-04-07,621.950012,641.900024,615.775024,634.424988,1322082,600.813416
2015-04-08,637.5,640.825012,628.549988,637.099976,1054736,603.34668
2015-04-09,637.5,639.924988,630.5,637.275024,1213928,603.512451
2015-04-10,637,645,633.025024,643.375,928554,609.289185
2015-04-13,641.450012,641.450012,620.5,623.900024,1573142,590.846008
2015-04-15,622.049988,623,601.924988,604.450012,3648224,572.426514
2015-04-16,605.025024,617.5,600.625,614.25,2282350,581.707214
2015-04-17,616,619,607.075012,612.25,914614,579.813232
2015-04-20,609,612.25,591.299988,593.849976,3364204,562.388
2015-04-21,595,604.875,587.5,595.224976,1125000,563.690125
2015-04-22,597.5,610.5,588.224976,606.474976,1662436,574.344177
2015-04-23,610.5,610.5,591.5,599.424988,1658818,567.667725
2015-04-24,598.625,602.5,584,586.049988,4042390,555.001282
2015-04-27,584.025024,591.125,574.474976,582.974976,2429722,552.089172
2015-04-28,583.349976,596,575,591.099976,1349770,559.783752
2015-04-29,591.5,592.349976,580.5,586.325012,1009096,555.261719
2015-04-30,585,586.974976,568.849976,572.5,3247284,542.169189
2015-05-04,575.5,604.474976,575.5,601.25,1616036,569.395996
2015-05-05,601,601,584.224976,589.625,1315182,558.386902
2015-05-06,589.625,593,579.224976,581.575012,2243846,550.763428
2015-05-07,581.325012,589,572,585.375,1957782,554.362061
2015-05-08,588,604.299988,587.5,590.174988,954900,558.907776
2015-05-11,591.5,605,591.5,597.125,707060,565.489563
2015-05-12,597.125,597.125,585,588.549988,1630000,557.368896
2015-05-13,594.5,613.625,588.525024,603.450012,2096774,571.479431
2015-05-14,603.950012,615.700012,597.775024,613.575012,2122604,581.067993
2015-05-15,615,628.099976,613.674988,624.525024,1670000,591.437927
2015-05-18,622.474976,634.25,615.825012,631.825012,942950,598.351196
2015-05-19,631.825012,638.5,622.325012,626.924988,1390012,593.710693
2015-05-20,626.924988,633.674988,618,625.375,1165122,592.242859
2015-05-21,627.5,631.349976,620.775024,624.474976,1292072,591.390564
2015-05-22,627.5,629.849976,621.924988,627.825012,1502662,594.563049
2015-05-25,627.825012,636.724976,624.349976,629.950012,756930,596.5755
2015-05-26,629.950012,636.450012,626,631.525024,705404,598.067078
2015-05-27,628,629.25,606.974976,611.400024,1997572,579.00824
2015-05-28,611.974976,611.974976,592.025024,599.075012,2378236,567.336243
2015-05-29,597.5,633.875,584.825012,629.049988,6907312,595.723145
2015-06-01,629.049988,635,620,629.049988,1242246,595.723145
2015-06-02,629.450012,632.375,609.450012,612.299988,1425648,579.860596
2015-06-03,613.125,614.25,600.049988,602.424988,1276568,570.508728
2015-06-04,603.5,608.875,590.025024,597.799988,1169336,566.128784
2015-06-05,598.125,615.349976,595.049988,602.924988,1311658,570.9823
2015-06-08,604,610.5,594.325012,603.200012,1142562,571.242737
2015-06-09,603.049988,610.924988,598.75,602.599976,962068,570.6745
2015-06-10,601,615,600.099976,610.25,936760,577.919189
2015-06-11,613,613,592.5,593.799988,1028418,562.340698
2015-06-12,595,599.5,588,596.474976,1206728,564.873901
2015-06-15,597.5,614.125,595.5,610.150024,1435222,577.824463
2015-06-16,617.474976,619.5,608.924988,616.474976,1340132,583.814392
2015-06-17,617.75,629.474976,611.75,626.775024,2391462,593.568726
2015-06-18,627.575012,633.724976,622.525024,626.974976,1893300,593.758118
2015-06-19,627,662.349976,626.799988,652.775024,3766568,618.191284
2015-06-22,655,661.299988,649,656,1686240,621.245422
2015-06-23,656.5,669.5,653.5,668.049988,1157398,632.656982
