"Date","RELINFRA.NS.Open","RELINFRA.NS.High","RELINFRA.NS.Low","RELINFRA.NS.Close","RELINFRA.NS.Volume","RELINFRA.NS.Adjusted"
2016-02-25,428.338,436.752,418.892,407.950012,4828384,395.151367
2016-02-26,426.48,428.183,415.02,410.899994,2884410,398.008789
2016-02-29,426.635,433.5,409.652,409.850006,3450721,396.99176
2016-03-01,425.448,444.96,423.073,428.899994,3449610,415.444092
2016-03-02,448.263,460.239,445.734,437.049988,3880578,423.338409
2016-03-03,456.729,478.512,454.148,460.850006,5313121,446.391724
2016-03-04,480.009,488.217,472.473,470.899994,4509654,456.126404
2016-03-08,483.107,505.509,481.661,483.649994,4605535,468.47641
2016-03-09,493.482,540.456,491.985,515.400024,7393401,499.230347
2016-03-10,535.81,541.643,520.531,506.850006,5160435,490.948547
2016-03-11,523.112,536.584,517.795,504.549988,4167872,488.720703
2016-03-14,525.486,529.306,513.407,500.700012,2997849,484.991516
2016-03-15,514.13,524.867,513.769,500.649994,2734201,484.943054
2016-03-16,515.678,519.498,498.025,497.049988,3644172,481.455994
2016-03-17,524.35,537.462,523.421,511.450012,5019865,495.404266
2016-03-18,529.616,532.093,520.531,510.25,2688880,494.241913
2016-03-21,528.583,532.403,521.873,511.850006,2384297,495.791718
2016-03-22,530.132,555.425,526.26,535.950012,6230367,519.13562
2016-03-23,555.219,562.394,550.625,536.599976,3507906,519.765198
2016-03-28,552.328,554.341,535.5,522.599976,2267378,506.204437
2016-03-29,539.01,549.231,535.242,520.900024,2725701,504.5578
2016-03-30,544.224,555.425,541.488,534.349976,2351182,517.585815
2016-03-31,550.986,559.142,544.637,533.599976,2748587,516.859314
2016-04-01,547.992,575.609,547.166,555.900024,3662623,538.459717
2016-04-04,576.073,582.784,567.195,554.25,2993856,536.86145
2016-04-05,569.208,570.705,550.522,535.549988,2807715,518.748169
2016-04-06,548.199,564.356,547.166,544.5,2322208,527.417358
2016-04-07,563.788,566.678,551.347,536.400024,2368216,519.571533
2016-04-08,553.361,563.891,549.85,540.799988,2293075,523.833435
2016-04-11,559.658,601.676,559.658,576.849976,5765473,558.75238
2016-04-12,596.876,603.793,588.926,574.349976,3503733,556.330811
2016-04-13,598.115,600.747,590.165,573.150024,2530463,555.168518
2016-04-18,591.249,593.056,574.008,561.75,2366584,544.12616
2016-04-20,582.216,589.339,576.125,562.849976,3324502,545.19165
2016-04-21,583.713,587.378,559.71,550.200012,3755906,532.938538
2016-04-22,568.021,578.912,564.459,554,3128073,536.619324
2016-04-25,573.957,581.958,559.555,546.349976,3187051,529.20929
2016-04-26,563.168,574.215,562.239,553,1735572,535.650696
2016-04-27,573.957,579.119,565.749,550.099976,1637877,532.841675
2016-04-28,567.504,573.699,551.709,535.900024,2480714,519.087219
2016-04-29,553.928,558.832,539.527,538.549988,2302973,521.654053
2016-05-02,556.458,565.543,552.328,542.400024,2381974,525.383301
2016-05-03,563.323,573.389,550.263,535.849976,2851601,519.038757
2016-05-04,554.29,556.355,531.784,516.799988,2519792,500.586395
2016-05-05,534.623,542.004,527.19,520,2773522,503.686005
2016-05-06,535.758,538.701,529.822,520.5,1966264,504.170319
2016-05-09,541.488,562.652,539.94,543.200012,3189863,526.158142
2016-05-10,562.601,569.105,552.999,548.349976,3166732,531.146545
2016-05-11,558.884,569.724,554.496,540.599976,2685650,523.639709
2016-05-12,561.104,562.136,550.935,538.299988,2909556,521.411865
2016-05-13,553.361,555.271,523.576,510.799988,4120175,494.774628
2016-05-16,528.583,531.68,514.904,512.950012,3484570,496.857208
2016-05-17,531.68,535.758,524.867,510.549988,2288321,494.532471
2016-05-18,522.957,531.732,518.363,513.650024,2022063,497.535248
2016-05-19,528.893,534.778,517.227,502.350006,1870354,486.589752
2016-05-20,521.047,527.551,516.504,504.950012,1995639,489.108185
2016-05-23,524.712,527.448,516.711,504.100006,1739861,488.284851
2016-05-24,520.789,525.589,505.974,498.299988,2625711,482.666779
2016-05-25,519.292,531.577,518.776,513.700012,1889033,497.583679
2016-05-26,533.745,535.449,525.28,516.650024,2339563,500.441132
2016-05-27,535.191,571.427,534.881,541.700012,4833268,524.7052
2016-05-30,567.814,570.808,558.523,545.950012,2790810,528.821899
2016-05-31,565.749,566.472,548.921,538.099976,1903943,521.218079
2016-06-01,555.425,561.207,537.41,525,2582610,508.529175
2016-06-02,541.282,552.122,539.733,532.549988,1906605,515.842285
2016-06-03,552.328,555.219,535.242,523.349976,1996409,506.930878
2016-06-06,544.069,552.173,539.217,530.900024,1752926,514.244019
2016-06-07,551.657,552.844,541.075,530.650024,2556177,514.001892
2016-06-08,550.625,567.04,549.334,540.950012,2899701,523.978699
2016-06-09,559.555,571.944,553.774,546.700012,3064234,529.54834
2016-06-10,562.136,578.551,560.071,549.799988,4438333,532.551086
2016-06-13,559.813,562.497,547.682,536.349976,2209880,519.523071
2016-06-14,553.722,566.678,553.722,543.5,2285890,526.44873
2016-06-15,554.6,559.555,548.715,539.5,2049151,522.574219
2016-06-16,555.374,563.478,542.108,533.799988,2541199,517.05304
2016-06-17,557.49,562.084,550.005,536.700012,1977729,519.862122
2016-06-20,547.269,564.304,547.269,544.650024,2184140,527.562683
2016-06-21,562.652,566.007,556.716,544.549988,1893314,527.465759
2016-06-22,563.065,572.46,556.561,542.599976,2796000,525.576965
2016-06-23,558.884,561.362,549.386,537.450012,1536389,520.588562
2016-06-24,531.577,534.778,503.961,506,3729431,490.125244
2016-06-27,519.292,532.093,518.259,513.700012,1949431,497.583679
2016-06-28,530.648,541.798,530.648,523.049988,2210623,506.640289
2016-06-29,542.83,553.103,542.004,533.099976,1953410,516.375
2016-06-30,555.425,570.343,552.896,545.75,4850207,528.628174
2016-07-01,563.839,568.692,559.555,544.049988,1869184,526.981445
2016-07-04,566.162,572.357,563.581,548,2764030,530.807556
2016-07-05,563.685,588.978,562.652,567.049988,5600797,549.259888
2016-07-07,588.41,596.205,585.416,569.5,3617545,551.632996
2016-07-08,586.707,589.752,576.176,562.5,1792157,544.852661
2016-07-11,589.185,599.818,588.255,577.200012,2210410,559.091431
2016-07-12,598.373,601.728,587.275,574.099976,1915850,556.088684
2016-07-13,595.172,597.753,575.247,560.599976,2101192,543.012207
2016-07-14,578.086,586.191,571.479,563.450012,1670297,545.772827
2016-07-15,585.365,587.223,567.04,552.150024,1826776,534.827393
2016-07-18,571.789,588.462,569.879,553.75,2098001,536.377136
2016-07-19,571.995,575.97,563.684,555.700012,1736604,538.266052
2016-07-20,576.073,584.177,575.144,562.5,1883889,544.852661
2016-07-21,582.268,587.12,566.73,550.549988,2043370,533.277527
2016-07-22,569.879,581.235,565.801,561.150024,1611984,543.545044
2016-07-25,580.203,592.849,575.299,570.799988,1938805,552.892273
2016-07-26,591.249,596.927,577.312,562,2510691,544.368347
2016-07-27,578.138,586.036,569.053,561.599976,1860052,543.980835
2016-07-28,581.751,596.102,581.235,573.849976,3043744,555.846497
2016-07-29,597.753,630.79,597.392,607.099976,6288443,588.053406
2016-08-01,630.48,632.855,610.142,598.299988,2898292,579.52948
2016-08-02,619.434,622.737,596.256,582.349976,2463360,564.079895
2016-08-03,602.915,606.425,588.462,572,1942530,554.054565
2016-08-04,596.411,607.251,587.12,582,1977290,563.740906
2016-08-05,606.89,620.466,604.051,598.150024,2456650,579.384216
2016-08-08,621.602,625.112,609.936,593.799988,1863788,575.170654
2016-08-09,614.685,616.646,601.264,589.299988,1537238,570.811829
2016-08-10,610.968,614.168,587.533,570.75,1661358,552.843811
2016-08-11,589.443,597.237,578.809,575.200012,2012812,557.154236
2016-08-12,596.721,603.844,590.217,580,2204316,561.80365
2016-08-16,596.256,614.891,586.397,591.75,2888044,573.184998
2016-08-17,609.11,613.652,598.786,585.099976,1581586,566.743591
2016-08-18,605.548,614.685,603.69,592.349976,1551577,573.766113
2016-08-19,611.226,622.324,609.626,594.150024,2382747,575.509705
2016-08-22,611.433,618.762,606.529,591.099976,1564667,572.555359
2016-08-23,615.304,629.654,613.394,600.650024,3388830,581.805847
2016-08-24,620.466,627.331,612.981,603.5,2294562,584.566406
2016-08-25,625.421,631.719,614.943,598.25,3990013,579.481079
2016-08-26,619.279,620.414,601.005,584.700012,3437721,566.356201
2016-08-29,603.896,622.531,594.398,599.75,3322783,580.934021
2016-08-30,621.292,626.041,613.704,596.75,2621548,578.028137
2016-08-31,617.162,627.073,612.207,596.650024,2653564,577.931274
2016-09-01,614.891,621.447,600.128,585.5,1992856,567.131104
2016-09-02,604.928,638.533,603.019,614.799988,4605401,595.511841
2016-09-06,639.978,645.037,636.313,618.599976,2804533,599.192627
2016-09-07,638.688,648.34,632.906,616.200012,2476030,596.86792
2016-09-08,636.055,645.605,634.094,617.299988,1772027,597.93335
2016-09-09,639.772,656.29,635.539,617.849976,4461690,598.466125
2016-09-12,624.492,624.595,574.112,577.75,2397830,559.624207
2016-09-14,600.851,627.538,599.56,600,4353677,581.176147
2016-09-15,605.926,605.926,591.422,583.25,2790414,573.070129
2016-09-16,598.445,625.416,595.748,590,7031740,579.702332
2016-09-19,604.552,617.477,603.534,594.700012,3219521,584.320313
2016-09-20,609.03,616.256,602.618,594,2910197,583.632507
2016-09-21,609.284,611.472,596.766,588.599976,2125330,578.326721
2016-09-22,607.605,625.314,605.722,611.950012,5054595,601.269226
2016-09-23,622.871,632.642,617.783,608.950012,3844337,598.321594
2016-09-26,615.849,627.858,603.025,594.950012,3603062,584.565979
2016-09-27,609.59,615.645,598.801,590.849976,2826382,580.537476
2016-09-28,602.618,609.437,600.582,593.75,2282051,583.386902
2016-09-29,610.251,617.223,543.893,541.599976,5429469,532.147095
2016-09-30,551.424,565.164,543.231,551.25,2793271,541.628662
2016-10-03,565.877,610.658,564.859,597.299988,5999321,586.874939
2016-10-04,613.152,613.712,593.967,590.150024,3194180,579.849731
2016-10-05,602.516,617.172,593.611,590.650024,4852390,580.341003
2016-10-06,605.519,611.422,588.267,582.849976,3421767,572.677124
2016-10-07,595.392,600.328,590.812,585.650024,2406648,575.428284
2016-10-10,599.87,605.315,590.812,583,1765625,572.824524
2016-10-13,587.25,590.303,567.149,564,2716575,554.156128
2016-10-14,577.072,583.993,574.019,571.349976,2289628,561.377808
2016-10-17,583.128,583.891,564.859,557,2028774,547.27832
2016-10-18,571.016,585.112,570.965,572.599976,1828969,562.606018
2016-10-19,584.196,587.148,576.614,570,2038279,560.051392
2016-10-20,585.112,593.102,583.179,579.599976,2135578,569.483826
2016-10-21,587.25,589.082,578.65,575.849976,1377745,565.799255
2016-10-24,588.267,596.41,586.232,579.799988,1570401,569.680359
2016-10-25,590.252,591.168,581.856,574.799988,958821,564.767639
2016-10-26,581.347,582.364,561.449,555.650024,1563810,545.951904
2016-10-27,561.755,565.266,550.305,542.400024,1673772,532.933167
2016-10-28,553.562,559.159,545.318,543.049988,1974791,533.571777
2016-11-01,554.223,557.124,546.234,538.349976,1218702,528.953796
2016-11-02,542.366,542.366,525.573,519.25,1910291,510.187195
2016-11-03,529.135,537.328,522.215,516.849976,2481463,507.829041
2016-11-04,523.131,530,501.401,494.850006,2341256,486.213043
2016-11-07,511.833,517.686,507.864,500.399994,1345879,491.666168
2016-11-08,513.971,513.971,501.859,501.899994,1379663,493.139984
2016-11-09,459.775,498.246,434.229,483.299988,3774940,474.864624
2016-11-10,504.862,523.131,501.554,507.799988,1881169,498.937012
2016-11-11,502.928,510.765,493.717,490.799988,1883704,482.233734
2016-11-15,491.58,496.567,460.385,458.200012,1973772,450.202728
2016-11-16,478.349,480.384,456.976,451.549988,1639748,443.668793
2016-11-17,461.454,470.207,459.011,454.75,1443562,446.812958
2016-11-18,463.744,469.24,459.571,456.549988,1197317,448.581512
2016-11-21,468.171,472.7,453.007,449.850006,1694894,441.998474
2016-11-22,463.591,468.171,441.76,450,2025759,442.145844
2016-11-23,466.136,499.824,458.146,478.799988,3831798,470.443176
2016-11-24,478.553,478.96,456.06,450.600006,2811948,442.735382
2016-11-25,463.897,471.835,459.419,458.450012,1741990,450.448364
2016-11-28,463.591,478.756,462.675,461.899994,1491636,453.838135
2016-11-29,471.225,478.756,470.868,466.450012,1254992,458.308746
2016-11-30,477.128,490.511,477.026,480.149994,1888619,471.769623
2016-12-01,490.867,493.615,474.634,468.799988,1997488,460.617706
2016-12-02,464.1,474.939,464.1,459.450012,1337891,451.430908
2016-12-05,465.322,483.743,465.322,473.950012,1438353,465.677856
2016-12-06,483.947,490.562,480.435,478.350006,1262011,470.001038
2016-12-07,488.883,491.733,477.891,472.799988,1208372,464.547882
2016-12-08,485.524,498.602,485.524,482.450012,1259780,474.02948
2016-12-09,492.191,505.523,491.071,492.600006,1364009,484.002319
2016-12-12,499.569,499.671,487.661,482.600006,1132267,474.176849
2016-12-13,493.056,494.582,484.048,481.899994,956883,473.489075
2016-12-14,493.107,509.696,489.392,490.799988,2082882,482.233734
2016-12-15,493.412,510.917,490.817,496.649994,1993608,487.981628
2016-12-16,506.846,510.765,493.717,487.299988,1919109,478.7948
2016-12-19,496.669,521.807,496.465,505,3034299,496.185883
2016-12-20,512.291,516.566,501.35,498.649994,1741739,489.946716
2016-12-21,510.612,515.497,506.49,500.149994,1679567,491.420532
2016-12-22,505.778,510.205,486.847,482.649994,2168779,474.225983
2016-12-23,491.224,496.363,480.232,477.75,2165907,469.411499
2016-12-26,485.982,485.982,452.396,446.5,2784748,438.70694
2016-12-27,453.923,466.339,446.391,456.149994,2578420,448.188507
2016-12-28,465.118,469.087,457.23,450.850006,1883788,442.981018
2016-12-29,459.011,468.782,456.314,459.299988,1437108,451.283508
2016-12-30,470.207,479.825,469.087,467.200012,1457090,459.045654
2017-01-02,482.42,490.715,471.326,478.700012,1804542,470.34494
2017-01-03,489.443,494.073,481.402,478.399994,1782361,470.050171
2017-01-04,487,495.651,487,483,1146232,474.569885
2017-01-05,495.651,504.505,495.04,490.700012,1471544,482.135498
2017-01-06,499.722,508.271,497.381,492.700012,1649903,484.100586
2017-01-09,502.775,503.997,495.091,492.700012,1057530,484.100586
2017-01-10,503.284,513.869,503.03,501.299988,1529032,492.550476
2017-01-11,512.8,518.754,510.103,506.049988,1587994,497.21756
2017-01-12,517.431,523.741,509.9,509.899994,1556624,501.000366
2017-01-13,521.706,525.675,511.426,505.649994,1607191,496.824554
2017-01-16,513.665,521.807,510.51,510.299988,1051823,501.393372
2017-01-17,520.077,526.54,516.21,512.549988,1334107,503.604095
2017-01-18,524.148,528.016,517.126,510.399994,1713543,501.491638
2017-01-19,520.586,533.715,517.024,520.25,2364884,511.169739
2017-01-20,527.151,528.423,511.477,505.399994,1329321,496.578918
2017-01-23,512.953,525.879,512.037,515.25,1165156,506.256989
2017-01-24,524.403,527.1,517.838,515.200012,898035,506.207886
2017-01-25,526.998,531.985,521.909,520.700012,1379174,511.611877
2017-01-27,530.815,543.18,530.815,527.950012,1558465,518.735352
2017-01-30,534.224,536.311,526.693,521.849976,931041,512.74176
2017-01-31,529.797,532.799,521.146,514.700012,887998,505.716614
2017-02-01,525.064,541.349,521.4,529.900024,1728843,520.651306
2017-02-02,542.01,543.995,533.919,528.849976,1269128,519.619629
2017-02-03,539.415,555.495,537.786,538,1923096,528.609924
2017-02-06,550.61,558.905,543.995,539.849976,1609158,530.427612
2017-02-07,548.575,555.19,530.764,525.849976,2496731,516.671936
2017-02-08,537.888,548.524,532.85,537.150024,1448535,527.77478
2017-02-09,549.44,556.971,545.572,543.299988,1852024,533.817383
2017-02-10,554.681,556.106,548.066,543.799988,879467,534.308655
2017-02-13,554.885,555.445,534.377,535.549988,1270333,526.202698
2017-02-14,532.392,578.09,532.392,562.650024,4806300,552.829712
2017-02-15,568.828,573.154,548.931,541.549988,2078767,532.097961
2017-02-16,550.61,562.518,549.592,550.950012,1583827,541.333923
2017-02-17,560.279,575.444,555.495,559.700012,2787860,549.931213
2017-02-20,565.113,576.868,565.113,561.450012,1582828,551.650635
2017-02-21,572.797,576.512,565.927,561.200012,1321912,551.405029
2017-02-22,572.492,592.288,571.576,565.400024,3425222,555.531738
2017-02-23,577.581,577.784,564.045,556.450012,1392868,546.737915
2017-02-27,571.983,588.267,571.474,565.849976,2577991,555.973816
2017-02-28,578.141,583.026,571.576,567.650024,1780406,557.742432
2017-03-01,580.125,585.927,576.207,570,1329709,560.051392
2017-03-02,583.179,586.13,559.974,552.349976,1369480,542.709412
2017-03-03,556.717,580.125,556.666,567.5,1877682,557.595032
2017-03-06,579.108,599.87,573.713,583.799988,3425761,573.610535
2017-03-07,596.308,599.819,585.367,577.950012,2205659,567.862671
2017-03-08,589.336,591.168,572.441,569.349976,1438953,559.41272
2017-03-09,576.868,588.827,575.036,570.900024,1902537,560.93573
2017-03-10,584.044,587.606,570.355,565.200012,1273092,555.335205
2017-03-14,587.351,594.323,581.347,573.799988,2234995,563.785095
2017-03-15,585.163,594.832,583.026,576.049988,1577990,565.995789
2017-03-16,591.321,609.03,588.98,594.650024,3714811,584.271179
2017-03-17,607.809,608.775,589.641,581.400024,3233612,571.252441
2017-03-20,592.644,595.952,586.385,578.700012,1808827,568.599548
2017-03-21,590.303,590.812,580.38,575.900024,1539479,565.84845
2017-03-22,579.922,583.179,568.574,561,1669518,551.208496
2017-03-23,573.968,587.606,573.255,571.900024,2032134,561.918274
2017-03-24,582.873,591.728,578.599,571.049988,2102387,561.083069
2017-03-27,580.125,580.125,565.978,562.700012,1839248,552.878845
2017-03-28,575.596,583.687,571.067,566.700012,1625537,556.809021
2017-03-29,579.209,583.382,574.07,567.049988,1440094,557.152893
2017-03-30,579.82,581.957,571.983,563.849976,2373486,554.008728
2017-03-31,574.019,586.232,573.815,568.650024,1953907,558.724976
2017-04-03,580.227,590.252,580.227,574.950012,2084518,564.915039
2017-04-05,588.115,592.695,585.418,576.200012,2051280,566.143188
2017-04-06,584.196,598.852,578.141,585.75,2151918,575.526489
2017-04-07,593.254,600.124,569.948,563.75,2682401,553.910522
2017-04-10,576.156,579.82,570.558,564.349976,1565673,554.5
2017-04-11,573.001,583.891,572.594,571.200012,1559877,561.230469
2017-04-12,582.924,585.214,561.856,559.200012,1814764,549.439941
2017-04-13,569.134,574.019,563.129,557.049988,1352409,547.327393
2017-04-17,568.726,579.769,566.996,567.5,2260890,557.595032
2017-04-18,579.82,608.623,565.927,558.049988,6425871,548.309998
2017-04-19,566.843,576.41,565.978,562.400024,1982409,552.584106
2017-04-20,575.902,587.606,574.07,575.049988,1824883,565.013245
2017-04-21,587.199,595.188,581.398,575.349976,2103428,565.307983
2017-04-24,587.708,599.208,586.792,585.099976,1630144,574.887817
2017-04-25,598.649,606.994,578.09,582.400024,3398194,572.234985
2017-04-26,595.392,600.481,579.209,578.5,2077643,568.403076
2017-04-27,589.285,599.972,583.586,582.5,2038761,572.333252
2017-04-28,594.425,614.17,591.321,596.25,4119938,585.843262
2017-05-02,609.59,619.615,602.567,605.099976,3563149,594.538757
2017-05-03,619.157,624.703,611.829,603.400024,2260642,592.868469
2017-05-04,614.628,617.986,604.195,597.700012,1344907,587.267944
2017-05-05,607.096,607.096,585.214,579,1679303,568.894348
2017-05-08,594.272,596.817,586.283,583.650024,1171078,573.463196
2017-05-09,594.018,607.096,592.644,594.75,1519909,584.369446
2017-05-10,606.842,609.742,602.007,594.599976,1346271,584.222046
2017-05-11,606.587,613.61,596.613,592.549988,1464838,582.207825
2017-05-12,626.179,631.064,614.729,609.5,6164474,598.862
2017-05-15,617.579,620.174,610.964,605.400024,1437325,594.833557
2017-05-16,616.765,625.11,611.676,611.049988,1934562,600.384949
2017-05-17,617.783,625.11,614.22,605.25,1504208,594.686157
2017-05-18,608.317,612.541,586.385,578.650024,1963168,568.550476
2017-05-19,588.98,596.766,577.479,569.549988,1795870,559.609253
2017-05-22,582.161,585.214,562.569,555.25,1392634,545.558838
2017-05-23,559.872,563.332,531.68,526.25,3179920,517.065002
2017-05-24,535.344,539.109,487.712,493.700012,4611031,485.08313
2017-05-25,504.556,511.782,497.228,497.149994,2976503,488.4729
2017-05-26,504.963,523.08,504.862,508.5,2344838,499.624817
2017-05-29,514.988,514.988,453.516,451.950012,5113595,444.061829
2017-05-30,462.014,479.163,443.949,462,4198597,453.936401
2017-05-31,472.242,492.598,463.337,478.899994,5799887,470.541443
2017-06-01,489.544,496.567,483.641,479.600006,2584206,471.229218
2017-06-02,490.664,499.417,487.153,484.049988,2517358,475.601532
2017-06-05,500.027,507.355,497.941,492.299988,2178491,483.70755
2017-06-06,505.269,505.676,479.265,480.149994,2543392,471.769623
2017-06-07,487.763,500.231,484.506,488.600006,2814064,480.072144
2017-06-08,498.602,500.638,486.695,480.950012,1959745,472.555664
2017-06-09,487.407,487.407,474.889,473.950012,2465174,465.677856
2017-06-12,476.212,486.389,475.296,471.850006,1476969,463.614502
2017-06-13,478.451,488.018,473.769,470.200012,1878876,461.993286
2017-06-14,478.145,485.015,470.97,473.950012,2245218,465.677856
2017-06-15,481.3,487.916,479.112,475.850006,1527861,467.544678
2017-06-16,485.473,494.226,483.438,479.549988,1904792,471.180084
2017-06-19,489.646,495.142,489.035,484.649994,1275237,476.191071
2017-06-20,495.651,498.195,486.491,479.950012,1194474,471.57312
2017-06-21,486.186,502.572,485.982,490.200012,2101331,481.644226
2017-06-22,501.656,514.988,499.213,493.600006,2813820,484.984863
2017-06-23,502.775,518.5,494.888,503.850006,3163984,495.055969
2017-06-27,514.072,517.94,499.824,503.549988,2320156,494.7612
2017-06-28,512.037,517.024,506.948,503.799988,1314849,495.006836
2017-06-29,513.971,516.973,507.966,503.5,1239125,494.712067
2017-06-30,510.103,510.867,500.434,497.450012,1182964,488.76767
2017-07-03,508.373,520.891,505.167,508.399994,1477819,499.52655
2017-07-04,519.161,519.568,505.421,500.149994,1078951,491.420532
2017-07-05,511.681,518.042,507.864,507.399994,1067780,498.544006
2017-07-06,517.991,525.675,514.734,508.5,1425362,499.624817
2017-07-07,517.533,528.677,515.243,514.849976,1793408,505.863953
2017-07-10,527.914,538.702,481.402,516.400024,320958,507.386963
2017-07-11,526.184,531.069,516.515,509.450012,1089192,500.558228
2017-07-12,518.652,524.657,517.126,513.400024,1237420,504.439301
2017-07-13,525.166,526.387,519.67,515.400024,1137068,506.404388
2017-07-14,525.166,530.916,522.164,519.400024,1360641,510.334595
2017-07-17,529.237,530.662,522.52,516.349976,874243,507.337769
2017-07-18,523.131,530.153,519.874,514.349976,968765,505.372681
2017-07-19,524.403,527.151,519.161,516.25,860811,507.239532
2017-07-20,527.202,534.835,522.927,519.599976,1160142,510.531036
2017-07-21,531.222,531.476,507.915,511.299988,1124601,502.375916
2017-07-24,520.077,524.555,513.971,506.75,746981,497.905365
2017-07-25,517.533,520.077,513.411,507.450012,905626,498.59314
2017-07-26,517.482,521.604,514.225,509.5,825157,500.607361
2017-07-27,519.059,529.237,514.785,508.549988,2356795,499.67392
2017-07-28,514.683,541.349,511.528,526,3611758,516.819397
2017-07-31,536.361,543.893,534.224,528.650024,1725572,519.423157
2017-08-01,540.941,541.959,532.392,526.599976,1296488,517.408875
2017-08-02,538.346,548.473,536.361,532.349976,1818422,523.058533
2017-08-03,541.501,553.663,533.156,526.25,2532498,517.065002
2017-08-04,531.273,542.112,529.95,530.450012,1308293,521.191711
2017-08-07,541.45,557.735,537.735,542.200012,1504888,532.736633
2017-08-08,551.628,555.597,529.848,528.299988,2040973,519.079224
2017-08-09,537.685,549.592,516.057,514.400024,2291404,505.421844
2017-08-10,517.024,523.029,460.284,474.450012,3722914,466.169128
2017-08-11,473.922,484.914,458.604,469.200012,2364344,461.010742
2017-08-14,484.964,503.182,480.842,489.549988,1772296,481.005554
2017-08-16,499.111,511.528,490.766,494.350006,2104952,485.721771
2017-08-17,505.421,513.767,497.686,491.399994,1485534,482.823273
2017-08-18,494.073,505.218,490.053,487.799988,1573202,479.286102
2017-08-21,498.704,503.132,473.667,468.700012,1862840,460.51947
2017-08-22,486.237,487,466.187,465.649994,2491036,457.522705
2017-08-23,480.079,485.066,477.229,474.799988,1655184,466.513
2017-08-24,483.947,494.582,480.588,479.899994,1598138,471.523987
2017-08-28,490.562,500.74,490.053,483.799988,1710061,475.355896
2017-08-29,494.582,530.051,494.226,498.200012,11154685,489.504608
2017-08-30,512.851,523.08,512.444,507,3291052,498.151001
2017-08-31,517.533,522.571,510.052,509.25,2549868,500.361725
2017-09-01,520.891,541.247,520.891,522.099976,3698220,512.987427
2017-09-04,531.425,535.344,507.457,507.899994,2536082,499.035278
2017-09-05,519.619,530.866,517.787,514.299988,2128316,505.323578
2017-09-06,519.619,529.797,515.548,515.25,1800796,506.256989
2017-09-07,525.166,531.68,523.232,515.5,1418710,506.502625
2017-09-08,527.202,528.728,506.846,502.200012,1874520,493.434784
2017-09-11,515.752,523.945,515.752,508.600006,1299373,499.723083
2017-09-12,520.077,528.067,515.854,515.299988,1455096,506.306122
2017-09-13,524.148,539.211,520.586,515.650024,2900118,506.650024
2017-09-14,508,515,504.5,507.549988,2121227,507.549988
2017-09-15,507,509.5,496,499.600006,1745824,499.600006
2017-09-18,506.8,509.4,500.6,501.600006,1702967,501.600006
2017-09-19,503.2,504.15,493.65,495.700012,1713229,495.700012
2017-09-20,500.2,505.2,493.05,494.149994,1683083,494.149994
2017-09-21,493.7,496.95,481.5,488.549988,1478730,488.549988
2017-09-22,484.8,485,466.65,471.25,1885916,471.25
2017-09-25,470.1,471,455.05,463.850006,1533547,463.850006
2017-09-26,463.85,482,462,474,1977117,474
2017-09-27,479,479.9,460.05,463.399994,2257699,463.399994
2017-09-28,464.4,471.9,460.65,462.600006,2197103,462.600006
2017-09-29,466.1,473.6,463.25,465.049988,1234999,465.049988
2017-10-03,475.9,477.7,455.25,457.399994,1894090,457.399994
2017-10-04,459.7,467.5,456.6,463.049988,1375806,463.049988
2017-10-05,465.5,473.9,463.1,471.100006,1669752,471.100006
2017-10-06,473.4,478,467.1,471.600006,1251095,471.600006
2017-10-09,471.3,479.65,468,477.25,1851116,477.25
2017-10-10,479.95,494,474.35,477.75,2964499,477.75
2017-10-11,480.2,481.95,461.15,466.100006,1567964,466.100006
2017-10-12,468.8,471.35,459.1,465.399994,1583460,465.399994
2017-10-13,465.75,471.8,461.45,463.299988,1666164,463.299988
2017-10-16,465,468.3,458,459.799988,1544893,459.799988
2017-10-17,461.75,467.4,459.15,461.399994,1684333,461.399994
2017-10-18,462.2,468,460.1,463.100006,1959211,463.100006
2017-10-19,461,462.65,450.05,453.799988,422664,453.799988
2017-10-23,455,473.7,452.25,469.299988,2441051,469.299988
2017-10-24,470.2,482.8,470.2,478.100006,1979529,478.100006
2017-10-25,485,490.5,477.65,486.799988,1892205,486.799988
2017-10-26,486,497.7,481.2,490.799988,1920829,490.799988
2017-10-27,493.45,508.5,491.55,505.850006,2581085,505.850006
2017-10-30,509,510.5,501,502.850006,1782778,502.850006
2017-10-31,503,510,501,502.75,1181779,502.75
2017-11-01,504.2,512.55,494.1,498.700012,1587983,498.700012
2017-11-02,497,507.65,492.1,500.25,2282742,500.25
2017-11-03,500.25,504.65,488.5,490.299988,1453624,490.299988
2017-11-06,489.5,491.4,475.5,479.950012,1568533,479.950012
2017-11-07,482.95,483.75,455.1,462.450012,1739875,462.450012
2017-11-08,465.5,467.35,446.2,452.350006,1662277,452.350006
2017-11-09,459.9,471.65,454.4,469.799988,2670797,469.799988
2017-11-10,467.85,468.9,458.25,465.200012,1116169,465.200012
2017-11-13,465,468.6,455.1,459.299988,1116007,459.299988
2017-11-14,460,468,456.5,459.450012,1270764,459.450012
2017-11-15,459,464.35,390.55,417.950012,4536691,417.950012
2017-11-16,420,450.55,411.2,446,8332604,446
2017-11-17,452.1,452.95,434.6,438.649994,3021593,438.649994
2017-11-20,436,444.9,428.55,443.350006,2606614,443.350006
2017-11-21,446,456.7,445.35,450.649994,2173743,450.649994
